RegionID,SizeRank,Metro,RegionType,State,Date,Rent,CPI,Year,Income,Month,Year_Num,Month_Num,Quarter,Rent_Lag_1,Rent_Lag_3,Rent_Lag_12,Rent_Roll_3,Rent_Roll_6,Rent_Roll_12,Rent_Growth_MoM,Rent_Growth_YoY
395057,12,"San Francisco, CA",msa,CA,2022-02-28,2772.628390177958,,2022,79500.0,2,7,86,1,2747.9765756167167,2730.4779773652194,2523.2706178793005,2751.155615812557,2743.8615162122283,2687.6519291831723,0.00897089690646613,0.09882323779770874
395057,12,"San Francisco, CA",msa,CA,2022-03-31,2798.872508917213,,2022,79500.0,3,7,87,1,2772.628390177958,2732.861881642995,2545.910910905304,2773.159158237296,2753.3972345787174,2708.7320623508317,0.009465429565759687,0.09935995675589382
395057,12,"San Francisco, CA",msa,CA,2022-04-30,2822.061310509225,,2022,79500.0,4,7,88,2,2798.872508917213,2747.9765756167167,2571.053497071913,2797.8540698681322,2767.4797740382214,2729.649380137274,0.008285051040421765,0.09762838996667189
395057,12,"San Francisco, CA",msa,CA,2022-05-31,2845.21154699874,,2022,79500.0,5,7,89,2,2822.061310509225,2772.628390177958,2603.581024451647,2822.0484554750597,2786.602035643808,2749.785257016199,0.008203307420467487,0.09280699170788576
395057,12,"San Francisco, CA",msa,CA,2022-06-30,2867.825684446152,,2022,79500.0,6,7,90,2,2845.21154699874,2798.872508917213,2645.6813294644526,2845.0328473180393,2809.0960027776673,2768.297286598007,0.007948139206473748,0.08396489498100923
395057,12,"San Francisco, CA",msa,CA,2022-07-31,2888.00408659396,,2022,79500.0,7,7,91,3,2867.825684446152,2822.061310509225,2693.659872378109,2867.013772679617,2832.4339212738746,2784.4926377826614,0.007036132724958399,0.07214875798118991
395057,12,"San Francisco, CA",msa,CA,2022-08-31,2897.8180264851426,,2022,79500.0,8,7,92,3,2888.00408659396,2845.21154699874,2728.767418653276,2884.5492658417515,2853.2988606584054,2798.580188435317,0.0033981738241779524,0.06195127026080449
395057,12,"San Francisco, CA",msa,CA,2022-09-30,2892.285432350724,,2022,79500.0,9,7,93,3,2897.8180264851426,2867.825684446152,2741.6581987182744,2892.7025151432754,2868.867681230657,2811.1324579046873,-0.0019092275925721713,0.054940194114229124
395057,12,"San Francisco, CA",msa,CA,2022-10-31,2875.5208464498432,,2022,79500.0,10,7,94,4,2892.285432350724,2888.00408659396,2737.5660737522057,2888.5414350952365,2877.7776038874267,2822.6286889628245,-0.00579631101182676,0.050393221197599036
395057,12,"San Francisco, CA",msa,CA,2022-11-30,2853.67149054217,,2022,79500.0,11,7,95,4,2875.5208464498432,2897.8180264851426,2730.4779773652194,2873.8259231142456,2879.1875944779986,2832.894815060903,-0.007598399411587908,0.045117929607264795
395057,12,"San Francisco, CA",msa,CA,2022-12-31,2837.014659387354,,2022,79500.0,12,7,96,4,2853.67149054217,2892.285432350724,2732.861881642995,2855.402332126456,2874.052423634866,2841.5742132062664,-0.005836982711577288,0.03811124830126533
395057,12,"San Francisco, CA",msa,CA,2023-01-31,2831.438412206299,,2023,82690.0,1,8,97,1,2837.014659387354,2875.5208464498432,2747.9765756167167,2840.708187378608,2864.6248112369226,2848.529366255398,-0.0019655334393864354,0.030372106272722244
395057,12,"San Francisco, CA",msa,CA,2023-02-28,2840.986867671321,,2023,82690.0,2,8,98,1,2831.438412206299,2853.67149054217,2772.628390177958,2836.4799797549913,2855.1529514346184,2854.2259060465117,0.0033722984839996695,0.024654756380452225
395057,12,"San Francisco, CA",msa,CA,2023-03-31,2864.2923775611844,,2023,82690.0,3,8,99,1,2840.986867671321,2837.014659387354,2798.872508917213,2845.572552479601,2850.4874423030287,2859.6775617668427,0.008203314895632197,0.02337365079529108
395057,12,"San Francisco, CA",msa,CA,2023-04-30,2873.602401567551,,2023,82690.0,4,8,100,2,2864.2923775611844,2831.438412206299,2822.061310509225,2859.627215600019,2850.1677014893135,2863.97265268837,0.003250374884666618,0.018263632638450877
395057,12,"San Francisco, CA",msa,CA,2023-05-31,2883.1464757606404,,2023,82690.0,5,8,101,2,2873.602401567551,2840.986867671321,2845.21154699874,2873.680418296459,2855.0801990257246,2867.133896751862,0.0033212925308954144,0.013332902715763373
395057,12,"San Francisco, CA",msa,CA,2023-06-30,2881.2528040304205,,2023,82690.0,6,8,102,2,2883.1464757606404,2864.2923775611844,2867.825684446152,2879.333893786204,2862.4532231329026,2868.252823383884,-0.0006568073270437624,0.004681985957895263
395057,12,"San Francisco, CA",msa,CA,2023-07-31,2890.62015508636,,2023,82690.0,7,8,103,3,2881.2528040304205,2873.602401567551,2888.00408659396,2885.0064782924733,2872.3168469462457,2868.470829091584,0.003251138200311976,0.0009058396089338672
395057,12,"San Francisco, CA",msa,CA,2023-08-31,2891.2733237001,,2023,82690.0,8,8,104,3,2890.62015508636,2883.1464757606404,2897.8180264851426,2887.7154276056267,2880.697922951043,2867.9254371928305,0.0002259614126713938,-0.00225849336474071
395057,12,"San Francisco, CA",msa,CA,2023-09-30,2882.087201294624,,2023,82690.0,9,8,105,3,2891.2733237001,2881.2528040304205,2892.285432350724,2887.993560027028,2883.663726906616,2867.075584604822,-0.0031771892093965803,-0.0035260112788424447
